Num1, Num2, muSDF, gradLen,  gradX,  gradY,   gradZ 
2006, 0298, 0.0002, 1.0063, 0.1165, -0.0476, -0.3177
2004, 0320, 0.0005, 1.0262, 0.1176, -0.0452, -0.3384
2006, 0316, -0.0009, 1.0486, 0.1236, -0.0801, -0.3263
2003, 0334, 0.0005, 1.0277, 0.1315, -0.0020, -0.3401
2005, 0308, -0.0007, 1.0111, 0.1317, 0.0121, -0.3172
2005, 0306, 0.0006, 1.0383, 0.1569, -0.0022, -0.3331
2005, 0311, -0.0006, 1.0384, 0.1592, -0.0417, -0.2868
2005, 0316, -0.0006, 1.0314, 0.1500, -0.0329, -0.3332
2003, 0313, -0.0007, 0.9953, 0.1671, -0.0144, -0.2860
2005, 0327, 0.0005, 1.0170, 0.1366, 0.0057, -0.3507
2005, 0298, -0.0000, 1.0137, 0.1336, 0.0119, -0.3190
2006, 0338, -0.0003, 1.0247, 0.1172, -0.0365, -0.2655
2004, 0300, -0.0002, 1.0077, 0.1464, -0.0109, -0.3112
2000, 0316, -0.0009, 1.0019, 0.1060, 0.0178, -0.3052
2004, 0296, -0.0009, 1.0070, 0.1234, 0.0077, -0.3316
2003, 0317, 0.0001, 1.0164, 0.1037, 0.0107, -0.2922
2006, 0326, -0.0007, 1.0063, 0.1688, -0.0547, -0.2829
2002, 0338, -0.0007, 1.0062, 0.1243, -0.0301, -0.2744
2001, 0306, -0.0004, 1.0254, 0.0986, 0.0037, -0.2911
2005, 0316, -0.0008, 1.0191, 0.1595, -0.0354, -0.2935
2005, 0311, 0.0000, 1.0242, 0.1416, -0.0160, -0.3544
2005, 0311, 0.0003, 1.0175, 0.1483, -0.0056, -0.3092
2003, 0315, 0.0007, 1.0141, 0.1219, 0.0228, -0.3112
2007, 0316, -0.0013, 1.0167, 0.1330, 0.0278, -0.3165
2004, 0327, -0.0007, 1.0272, 0.1197, -0.0244, -0.2958
2003, 0316, -0.0011, 1.0069, 0.1252, -0.0153, -0.2664
2003, 0321, -0.0004, 1.0027, 0.0979, 0.0122, -0.2796
2004, 0309, -0.0008, 0.9992, 0.1140, -0.0228, -0.3008
2004, 0331, -0.0009, 0.9773, 0.1448, 0.0226, -0.2732
2000, 0328, -0.0006, 0.9959, 0.1386, 0.0134, -0.2868
2003, 0321, 0.0001, 1.0256, 0.1204, -0.0442, -0.2954
2005, 0321, -0.0004, 1.0036, 0.1351, -0.0235, -0.2783
2005, 0309, -0.0003, 1.0085, 0.1740, 0.0007, -0.2966
2006, 0324, -0.0017, 1.0307, 0.1729, 0.0058, -0.3466
2004, 0306, -0.0008, 1.0224, 0.1241, -0.0323, -0.2918
2002, 0312, -0.0004, 1.0063, 0.1199, 0.0175, -0.2535
2004, 0325, 0.0001, 1.0023, 0.1378, -0.0337, -0.2595
2007, 0315, -0.0006, 0.9928, 0.1560, -0.0229, -0.2926
2003, 0318, -0.0006, 1.0075, 0.1209, 0.0113, -0.2712
2006, 0323, -0.0003, 1.0253, 0.1395, -0.0346, -0.2773
2008, 0329, -0.0010, 1.0176, 0.1638, -0.0509, -0.2732
2003, 0319, -0.0002, 1.0113, 0.1510, -0.0081, -0.2918
2006, 0333, -0.0009, 1.0154, 0.1225, -0.0317, -0.2802
2003, 0310, -0.0002, 1.0177, 0.1339, -0.0125, -0.3038
2004, 0336, -0.0013, 1.0295, 0.1308, -0.0029, -0.2902
2004, 0319, -0.0007, 1.0097, 0.1420, 0.0166, -0.2931
2006, 0318, -0.0012, 1.0135, 0.1406, -0.0029, -0.2992
2004, 0323, -0.0014, 1.0373, 0.1097, 0.0304, -0.2778
2005, 0336, -0.0003, 0.9925, 0.1148, -0.0263, -0.2678
2004, 0312, -0.0000, 1.0332, 0.1648, -0.0002, -0.3008
2006, 0327, -0.0009, 1.0117, 0.1492, -0.0650, -0.2857
2004, 0308, 0.0002, 1.0354, 0.1117, -0.0289, -0.2936
2006, 0323, -0.0004, 0.9943, 0.1335, -0.0465, -0.2615
2006, 0313, -0.0008, 1.0325, 0.1677, -0.0215, -0.2694
2004, 0307, -0.0002, 1.0016, 0.1410, -0.0136, -0.2912
2008, 0313, -0.0001, 1.0358, 0.1531, -0.0534, -0.2966
2005, 0327, -0.0006, 0.9969, 0.1283, -0.0164, -0.2875
2004, 0319, -0.0003, 1.0086, 0.1386, 0.0092, -0.2952
2002, 0324, -0.0006, 1.0004, 0.1045, -0.0160, -0.2723
2004, 0329, -0.0011, 0.9969, 0.1363, 0.0105, -0.3053
2001, 0338, 0.0002, 1.0032, 0.1460, 0.0035, -0.3242
1975, 0422, 0.0044, 1.0765, 0.1559, -0.0274, -0.4203
2011, 0394, 0.0029, 1.0215, 0.2470, -0.0726, -0.3398
2012, 0355, 0.0000, 1.0619, 0.1843, 0.0052, -0.3817
2007, 0317, -0.0015, 1.0692, 0.1906, -0.0193, -0.2873
2003, 0316, -0.0012, 1.0570, 0.2228, 0.0175, -0.2860
2005, 0313, -0.0008, 1.0580, 0.1797, 0.0080, -0.2375
1999, 0309, -0.0011, 1.0551, 0.1705, -0.0185, -0.2187
2004, 0301, -0.0011, 1.0783, 0.1324, -0.0037, -0.2944
2000, 0310, -0.0018, 1.0735, 0.2140, -0.0488, -0.2784
2001, 0302, -0.0012, 1.0495, 0.1453, -0.0748, -0.2855
2000, 0333, -0.0012, 1.0555, 0.1398, -0.0511, -0.3241
1992, 0313, -0.0018, 1.0534, 0.1402, -0.0168, -0.3249
2000, 0317, -0.0004, 1.0524, 0.1483, -0.0886, -0.2918
1991, 0332, 0.0004, 1.0404, 0.1436, -0.0598, -0.3027
1990, 0321, -0.0006, 1.0151, 0.1007, -0.0827, -0.2836
1997, 0319, -0.0015, 1.0609, 0.1474, -0.0787, -0.2966
2000, 0313, 0.0003, 1.0464, 0.1404, -0.0645, -0.3257
1998, 0328, -0.0012, 1.0500, 0.1389, -0.0955, -0.3366
2003, 0331, -0.0013, 1.0595, 0.1608, -0.0639, -0.3035
1999, 0313, -0.0003, 1.0344, 0.1685, -0.0392, -0.2839
1995, 0333, -0.0009, 1.0449, 0.1314, -0.0884, -0.3250
1996, 0314, -0.0013, 1.0459, 0.1181, -0.0675, -0.2985
2001, 0320, -0.0010, 1.0705, 0.1589, -0.0745, -0.2773
2000, 0335, -0.0001, 1.0594, 0.1247, -0.0668, -0.2723
2000, 0321, -0.0008, 1.0813, 0.1551, -0.0427, -0.2904
2000, 0333, -0.0002, 1.0972, 0.1354, -0.0651, -0.3066
2001, 0304, -0.0001, 1.0867, 0.1728, -0.1040, -0.2780
1996, 0310, -0.0004, 1.0318, 0.1449, -0.0701, -0.2502
2000, 0340, -0.0017, 1.0834, 0.1245, -0.0794, -0.2703
2004, 0324, -0.0001, 1.0510, 0.1364, -0.0706, -0.2839
1999, 0320, -0.0009, 1.0764, 0.1414, -0.0272, -0.2735
2001, 0316, -0.0003, 1.0786, 0.1329, -0.0729, -0.3156
2000, 0341, -0.0012, 1.0759, 0.1488, -0.0214, -0.2976
2003, 0311, -0.0006, 1.0784, 0.1743, -0.0807, -0.2931
1999, 0314, 0.0001, 1.0482, 0.1442, -0.0380, -0.2554
1994, 0314, -0.0005, 1.0528, 0.1379, -0.0265, -0.2559
1998, 0342, -0.0014, 1.0588, 0.1245, -0.0555, -0.2981
1996, 0325, -0.0011, 1.0383, 0.1499, -0.0678, -0.2722
2003, 0346, -0.0011, 1.0567, 0.1327, -0.0769, -0.3268
1996, 0298, -0.0001, 1.0845, 0.1323, -0.0758, -0.3308
1996, 0319, -0.0013, 1.0453, 0.1419, -0.0866, -0.3339
2000, 0295, -0.0007, 1.0390, 0.1226, -0.0892, -0.2641
1994, 0296, -0.0007, 1.0336, 0.1537, -0.0760, -0.2747
1995, 0319, -0.0010, 1.0523, 0.1390, -0.0630, -0.2836
1989, 0340, -0.0004, 1.0374, 0.1271, -0.0964, -0.2982
2000, 0334, -0.0018, 1.0998, 0.1473, -0.0501, -0.2942
2001, 0307, -0.0007, 1.0666, 0.1535, -0.0847, -0.2731
2003, 0329, -0.0010, 1.0734, 0.1529, -0.0402, -0.2848
2002, 0327, 0.0000, 1.0599, 0.1406, -0.0747, -0.2792
1999, 0324, -0.0008, 1.0695, 0.1655, -0.0258, -0.2713
1999, 0311, -0.0009, 1.1028, 0.1656, -0.0881, -0.2999
2004, 0323, -0.0009, 1.0823, 0.1596, -0.1172, -0.3081
2002, 0313, -0.0004, 1.0519, 0.1299, -0.0736, -0.2970
2002, 0340, -0.0004, 1.0522, 0.1189, -0.0286, -0.2980
1999, 0304, -0.0010, 1.0554, 0.1456, -0.0651, -0.2735
2002, 0316, -0.0008, 1.0415, 0.1507, -0.0557, -0.2709
1995, 0317, -0.0004, 1.0108, 0.1276, -0.0526, -0.2169
1990, 0345, 0.0001, 1.0273, 0.0931, -0.0500, -0.3260
1984, 0335, -0.0008, 1.0412, 0.1498, -0.0512, -0.2903
1986, 0337, -0.0007, 1.0423, 0.1439, -0.0446, -0.3224
1988, 0326, -0.0013, 1.0562, 0.1735, -0.0414, -0.2829
1988, 0328, -0.0012, 1.0693, 0.1530, -0.0421, -0.3100
1991, 0308, -0.0012, 1.0229, 0.1072, -0.0809, -0.2898
1998, 0333, -0.0016, 1.0250, 0.1627, -0.0532, -0.3383
1997, 0331, -0.0015, 1.0424, 0.1212, -0.0713, -0.2907
2002, 0341, -0.0017, 1.0417, 0.1659, -0.0637, -0.3279
1996, 0316, -0.0010, 1.0470, 0.1631, -0.1034, -0.3134
2001, 0344, -0.0007, 1.0559, 0.1498, -0.0541, -0.2872
2001, 0344, -0.0014, 1.0295, 0.1544, -0.0707, -0.2984
1998, 0315, -0.0006, 1.0283, 0.1592, -0.0574, -0.3363
1996, 0330, -0.0000, 1.0479, 0.1272, -0.0745, -0.2743
1992, 0316, -0.0011, 1.0030, 0.0816, -0.0415, -0.2864
1988, 0338, 0.0006, 1.0254, 0.1241, -0.0506, -0.3002
1989, 0329, -0.0008, 1.0520, 0.1219, -0.0149, -0.3323
1987, 0340, -0.0007, 1.0679, 0.1426, -0.0312, -0.3222
1986, 0329, -0.0009, 1.0552, 0.1122, -0.0190, -0.3129
1989, 0322, -0.0014, 1.0274, 0.1338, -0.0601, -0.2932
1994, 0332, -0.0013, 1.0105, 0.1436, -0.0810, -0.2709
2000, 0342, -0.0018, 1.0417, 0.1501, -0.1039, -0.3218
1996, 0323, -0.0010, 1.0405, 0.1142, -0.1279, -0.3138
1999, 0346, -0.0017, 1.0481, 0.1659, -0.0622, -0.2932
1996, 0328, -0.0010, 1.0226, 0.1157, -0.1100, -0.2891
1991, 0330, -0.0018, 1.0240, 0.0959, -0.1032, -0.3058
1997, 0338, -0.0017, 1.0402, 0.1369, -0.0784, -0.3253
1996, 0330, -0.0012, 1.0337, 0.1426, -0.1033, -0.3144
1997, 0339, -0.0007, 1.0895, 0.1082, -0.0719, -0.3154
1996, 0344, -0.0021, 1.0530, 0.1474, -0.0809, -0.3245
1998, 0327, -0.0014, 1.0244, 0.1326, -0.0955, -0.3068
2001, 0319, -0.0006, 1.0371, 0.1408, -0.0578, -0.2975
1998, 0313, -0.0009, 1.0661, 0.1523, -0.0679, -0.2842
1999, 0342, -0.0008, 1.0184, 0.1302, -0.0799, -0.3555
1990, 0335, -0.0013, 1.0104, 0.0978, -0.0363, -0.3176
1995, 0319, -0.0013, 1.0509, 0.1197, -0.0499, -0.3274
2001, 0333, -0.0006, 1.0561, 0.1128, -0.0928, -0.3305
1993, 0338, -0.0006, 1.0503, 0.1183, -0.0764, -0.2541
1998, 0314, -0.0015, 1.0240, 0.1491, -0.0441, -0.3286
2004, 0335, -0.0008, 1.0426, 0.1348, -0.0643, -0.3305
1988, 0349, -0.0017, 1.0326, 0.1690, -0.0819, -0.3046
1993, 0331, -0.0011, 1.0355, 0.1037, -0.0763, -0.2901
1994, 0347, -0.0013, 1.0282, 0.0944, -0.1227, -0.3275
2040, 0487, 0.0075, 1.0708, 0.1910, -0.0426, -0.4380
2083, 0437, 0.0025, 1.0807, 0.1814, -0.0260, -0.4072
2094, 0409, -0.0000, 1.0691, 0.1892, -0.0700, -0.3408
2087, 0403, -0.0007, 1.0949, 0.1858, -0.0299, -0.3382
2068, 0391, -0.0009, 1.0857, 0.1740, -0.0527, -0.3643
2068, 0378, -0.0004, 1.0658, 0.1332, -0.0446, -0.3299
2068, 0377, -0.0010, 1.0703, 0.1437, -0.0615, -0.3334
2071, 0375, -0.0012, 1.0689, 0.1151, -0.0757, -0.3399
2067, 0370, -0.0012, 1.0875, 0.1090, -0.0731, -0.3643
2071, 0374, -0.0013, 1.0841, 0.1065, -0.0832, -0.3493
2065, 0350, -0.0005, 1.0588, 0.1292, -0.0675, -0.3086
2060, 0353, -0.0013, 1.0929, 0.1140, -0.0748, -0.3120
2055, 0336, -0.0012, 1.0594, 0.1308, -0.0782, -0.3328
2051, 0331, -0.0016, 1.0288, 0.0991, -0.0257, -0.2614
2050, 0340, -0.0019, 1.0512, 0.1397, -0.0618, -0.3218
2052, 0347, -0.0018, 1.0579, 0.1794, -0.0446, -0.2983
2058, 0348, -0.0002, 1.0423, 0.1217, -0.0698, -0.2751
2053, 0375, 0.0004, 1.0424, 0.1457, -0.0869, -0.3676
2050, 0352, -0.0009, 1.0557, 0.1368, -0.0507, -0.3528
2059, 0330, -0.0019, 1.0662, 0.1299, -0.0780, -0.3301
2044, 0381, -0.0005, 1.0354, 0.1353, -0.0291, -0.3626
2055, 0354, -0.0015, 1.0393, 0.1113, -0.0777, -0.3576
2056, 0352, -0.0008, 1.0876, 0.1521, -0.1034, -0.3805
2058, 0354, -0.0009, 1.0840, 0.0981, -0.0811, -0.3711
2051, 0338, -0.0005, 1.0373, 0.1156, -0.0305, -0.3777
2054, 0337, -0.0019, 1.0356, 0.1176, -0.0646, -0.3630
2056, 0338, -0.0013, 1.0810, 0.1433, -0.0906, -0.3898
2054, 0351, -0.0015, 1.0692, 0.0864, -0.0595, -0.4004
2054, 0356, -0.0008, 1.0473, 0.1319, -0.0689, -0.3183
2054, 0341, -0.0018, 1.0727, 0.0979, -0.0943, -0.3892
2057, 0353, -0.0009, 1.0693, 0.1563, -0.0487, -0.3662
2056, 0357, -0.0009, 1.0850, 0.0941, -0.0573, -0.3868
2058, 0349, -0.0011, 1.0703, 0.1299, -0.0664, -0.3709
2052, 0347, -0.0020, 1.0555, 0.0906, -0.0548, -0.3882
2060, 0351, -0.0014, 1.0606, 0.1287, -0.0723, -0.3621
2055, 0353, -0.0015, 1.0619, 0.1616, -0.0602, -0.3227
2051, 0359, -0.0010, 1.0576, 0.1278, -0.0409, -0.3551
2055, 0345, -0.0020, 1.0557, 0.1363, -0.0448, -0.3783
2052, 0360, -0.0009, 1.0527, 0.1318, -0.0530, -0.3368
2054, 0342, -0.0015, 1.0146, 0.0963, -0.0768, -0.3462
2049, 0377, -0.0008, 1.0281, 0.1202, -0.0350, -0.3493
2059, 0340, -0.0019, 1.0820, 0.1142, -0.0469, -0.3679
2050, 0342, -0.0010, 1.0380, 0.1107, -0.0045, -0.4060
2057, 0347, -0.0021, 1.0249, 0.1328, -0.0628, -0.3293
2051, 0358, -0.0012, 1.0506, 0.1240, -0.0591, -0.3240
2056, 0337, -0.0024, 1.0335, 0.1529, -0.0704, -0.3218
2052, 0357, -0.0013, 1.0603, 0.1408, -0.0218, -0.3615
2052, 0340, -0.0014, 1.0427, 0.1020, -0.0771, -0.3837
2054, 0357, -0.0009, 1.0419, 0.1456, -0.0231, -0.3825
2055, 0339, -0.0019, 1.0886, 0.1312, -0.0293, -0.3676
2048, 0358, -0.0005, 1.0776, 0.1005, -0.0552, -0.3509
2052, 0354, -0.0018, 1.0398, 0.1842, -0.0395, -0.3296
2050, 0348, -0.0013, 1.0605, 0.1224, -0.0423, -0.3404
2058, 0354, -0.0019, 1.0485, 0.1191, -0.0612, -0.3607
2051, 0359, -0.0010, 1.0569, 0.1284, -0.0385, -0.3399
2051, 0349, -0.0013, 1.0524, 0.1215, -0.0699, -0.3835
2052, 0358, -0.0011, 1.0587, 0.1501, -0.0435, -0.3764
2056, 0341, -0.0017, 1.0658, 0.1305, -0.0338, -0.3902
2054, 0361, -0.0010, 1.0612, 0.1363, -0.0331, -0.3467
2055, 0351, -0.0014, 1.0630, 0.1551, -0.0460, -0.3826
2054, 0354, -0.0009, 1.0625, 0.1582, -0.0344, -0.3972
2059, 0339, -0.0012, 1.0929, 0.1471, -0.0617, -0.3787
2052, 0361, -0.0006, 1.0422, 0.1142, -0.0874, -0.3458
2057, 0348, -0.0009, 1.0522, 0.1277, -0.0749, -0.3668
2058, 0360, -0.0012, 1.0691, 0.1443, -0.0777, -0.3971
2060, 0338, -0.0004, 1.0561, 0.1252, -0.0355, -0.3816
2053, 0355, -0.0004, 1.0565, 0.1313, -0.0660, -0.3553
2045, 0357, -0.0011, 1.0087, 0.1031, -0.0477, -0.3180
2051, 0331, -0.0017, 1.0095, 0.1279, -0.0246, -0.3550
2052, 0339, -0.0006, 1.0463, 0.1389, -0.0447, -0.3627
2053, 0355, -0.0014, 1.0418, 0.0967, -0.0261, -0.3477
2053, 0346, -0.0017, 1.0670, 0.1271, -0.0632, -0.3623
2055, 0345, -0.0015, 1.0568, 0.1069, -0.0600, -0.3714
2052, 0362, -0.0003, 1.0425, 0.1824, -0.0402, -0.3511
2050, 0356, -0.0024, 1.0342, 0.1335, -0.0780, -0.3586
2057, 0358, -0.0007, 1.0929, 0.1374, -0.0654, -0.4064
2045, 0360, -0.0016, 1.0087, 0.0972, -0.0693, -0.3365
2054, 0354, -0.0019, 1.0416, 0.1147, -0.0397, -0.3816
2057, 0348, -0.0009, 1.0816, 0.1171, -0.0581, -0.3943
2050, 0347, -0.0012, 1.0454, 0.1083, -0.0159, -0.3672
2056, 0347, -0.0022, 1.0368, 0.1480, -0.0564, -0.3089
2049, 0360, -0.0018, 1.0430, 0.0826, -0.0494, -0.3432
2052, 0353, -0.0012, 1.0620, 0.1129, -0.0980, -0.3717
2055, 0361, -0.0016, 1.0716, 0.1342, -0.0644, -0.3648
2047, 0345, -0.0011, 1.0456, 0.1172, -0.0394, -0.3629
2051, 0345, -0.0021, 1.0396, 0.1269, -0.0562, -0.3209
2053, 0359, -0.0013, 1.0715, 0.1131, -0.0564, -0.3684
2051, 0337, -0.0021, 1.0399, 0.1206, -0.0449, -0.3738
2055, 0354, -0.0009, 1.0615, 0.0822, -0.0722, -0.3459
2052, 0343, -0.0009, 1.0375, 0.1312, -0.0676, -0.3455
2053, 0357, -0.0019, 1.0486, 0.1121, -0.0514, -0.3518
2054, 0357, -0.0005, 1.0490, 0.1376, -0.0595, -0.3487
2054, 0336, -0.0018, 1.0146, 0.0929, -0.0614, -0.3253
2047, 0339, -0.0009, 1.0281, 0.1167, -0.0696, -0.3621
2055, 0346, -0.0015, 1.0598, 0.1388, -0.0599, -0.3925
2052, 0348, -0.0008, 1.0406, 0.1322, -0.0339, -0.3616
2058, 0349, -0.0016, 1.0378, 0.1402, -0.0613, -0.3288
2047, 0369, -0.0015, 1.0625, 0.0760, -0.0451, -0.3434
2051, 0370, -0.0008, 1.0495, 0.1097, -0.0487, -0.3764
2053, 0344, -0.0019, 1.0215, 0.1136, -0.0664, -0.2879
2186, 0561, 0.0066, 1.0739, 0.1730, -0.0449, -0.4502
2215, 0474, 0.0034, 1.1139, 0.2177, -0.0670, -0.3956
2214, 0445, 0.0016, 1.0769, 0.1521, -0.0491, -0.3685
2212, 0385, -0.0003, 1.0852, 0.1869, -0.0476, -0.3828
2203, 0406, -0.0014, 1.1054, 0.1857, -0.0453, -0.3577
2203, 0415, -0.0007, 1.0876, 0.1566, -0.0462, -0.3958
2200, 0400, -0.0013, 1.1085, 0.1973, -0.0336, -0.3587
2204, 0413, -0.0007, 1.1035, 0.1688, -0.0312, -0.3620
2203, 0392, -0.0009, 1.0741, 0.1586, -0.0789, -0.3710
2205, 0407, -0.0001, 1.0764, 0.1760, -0.0428, -0.3304
2205, 0389, -0.0003, 1.0944, 0.1446, 0.0007, -0.3139
2204, 0392, -0.0009, 1.1035, 0.1932, -0.0549, -0.3897
2206, 0401, -0.0009, 1.0890, 0.1819, -0.0714, -0.3844
2203, 0389, -0.0005, 1.0705, 0.1646, -0.0154, -0.3579
2203, 0395, -0.0008, 1.0845, 0.1838, -0.0468, -0.3695
2203, 0403, -0.0012, 1.0746, 0.1749, -0.0105, -0.3923
2203, 0402, -0.0002, 1.0821, 0.1879, -0.0307, -0.3402
2202, 0402, -0.0005, 1.0796, 0.1987, 0.0007, -0.3197
2206, 0405, -0.0010, 1.0994, 0.1846, 0.0045, -0.3237
2204, 0421, -0.0006, 1.0723, 0.1746, -0.0571, -0.3659
2204, 0409, -0.0009, 1.0778, 0.1757, -0.0402, -0.3666
2205, 0427, -0.0004, 1.1108, 0.1952, -0.0461, -0.3290
2205, 0417, -0.0004, 1.0950, 0.1398, -0.0478, -0.3891
2204, 0393, -0.0004, 1.0791, 0.1431, -0.0355, -0.3100
2204, 0407, -0.0011, 1.0848, 0.1654, -0.0508, -0.3564
2205, 0408, -0.0004, 1.0754, 0.2056, -0.0342, -0.3573
2206, 0404, -0.0010, 1.0909, 0.1564, -0.0349, -0.3159
2205, 0415, -0.0010, 1.0718, 0.1835, -0.0401, -0.3968
2204, 0424, -0.0003, 1.0878, 0.1541, -0.0214, -0.3337
2202, 0393, -0.0012, 1.1037, 0.1913, -0.0812, -0.3952
2204, 0407, -0.0012, 1.0787, 0.1655, -0.0393, -0.3716
2203, 0414, -0.0008, 1.0820, 0.1685, -0.0363, -0.4227
2206, 0391, -0.0005, 1.1082, 0.1768, -0.0112, -0.3231
2202, 0404, -0.0004, 1.0725, 0.1536, 0.0020, -0.3312
2204, 0409, -0.0005, 1.0905, 0.1812, -0.0506, -0.3408
2201, 0410, -0.0014, 1.0958, 0.1798, -0.0493, -0.3752
2202, 0402, -0.0006, 1.0815, 0.1754, -0.0261, -0.2989
2202, 0408, -0.0008, 1.0852, 0.1799, -0.0522, -0.3355
2201, 0409, -0.0013, 1.1035, 0.1694, -0.0209, -0.3235
2203, 0411, -0.0007, 1.0974, 0.1861, -0.0521, -0.3582
2203, 0384, -0.0002, 1.0804, 0.1799, -0.0120, -0.3201
2205, 0412, -0.0001, 1.0807, 0.1936, -0.0072, -0.3399
2202, 0414, -0.0006, 1.1264, 0.1932, -0.0450, -0.3711
2204, 0393, -0.0009, 1.0825, 0.1190, -0.0170, -0.3253
2205, 0396, -0.0013, 1.1051, 0.1844, -0.0426, -0.3874
2204, 0429, -0.0007, 1.1068, 0.1355, -0.0508, -0.3581
2203, 0410, -0.0007, 1.0884, 0.1927, -0.0270, -0.3806
2205, 0403, -0.0011, 1.0956, 0.1506, -0.0067, -0.3173
2203, 0412, -0.0001, 1.0941, 0.1843, -0.0159, -0.3496
2205, 0408, -0.0006, 1.0849, 0.1796, -0.0308, -0.3470
2203, 0401, -0.0011, 1.0847, 0.1910, -0.0352, -0.3685
2204, 0409, -0.0008, 1.0869, 0.1703, -0.0592, -0.3707
2205, 0413, -0.0007, 1.1013, 0.1280, -0.0313, -0.3719
2204, 0406, -0.0012, 1.0928, 0.2058, -0.0532, -0.4130
2203, 0397, -0.0009, 1.1005, 0.1580, -0.0228, -0.3594
2203, 0398, -0.0010, 1.0899, 0.1788, -0.0873, -0.3957
2204, 0407, -0.0008, 1.0699, 0.1741, -0.0418, -0.3331
2205, 0404, -0.0008, 1.0719, 0.1844, -0.0406, -0.4021
2204, 0408, -0.0006, 1.0848, 0.1570, -0.0378, -0.3131
2203, 0392, -0.0002, 1.0819, 0.1719, -0.0755, -0.3481
2205, 0418, -0.0004, 1.0769, 0.1935, -0.0143, -0.3344
2203, 0416, -0.0007, 1.1066, 0.1801, -0.0489, -0.3629
2204, 0406, -0.0010, 1.1005, 0.1739, -0.0481, -0.3324
2204, 0400, -0.0007, 1.0673, 0.2021, -0.0404, -0.3843
2208, 0393, -0.0009, 1.1002, 0.1351, -0.0321, -0.2896
2204, 0409, -0.0007, 1.0906, 0.1416, -0.0350, -0.3277
2207, 0401, -0.0008, 1.1100, 0.1544, 0.0045, -0.3257
2204, 0412, -0.0012, 1.1009, 0.2028, -0.0679, -0.3783
2204, 0420, -0.0011, 1.0916, 0.1524, -0.0445, -0.3527
2203, 0401, -0.0004, 1.0697, 0.1450, -0.0152, -0.3231
2205, 0407, -0.0009, 1.0915, 0.1738, -0.0488, -0.3393
2204, 0408, -0.0004, 1.0815, 0.1349, -0.0468, -0.3608
2204, 0395, -0.0004, 1.0820, 0.1594, -0.0293, -0.3178
2206, 0407, -0.0008, 1.0937, 0.1621, -0.0368, -0.3582
2202, 0404, -0.0006, 1.0910, 0.1775, -0.0522, -0.3720
2202, 0416, -0.0004, 1.0742, 0.1505, -0.0150, -0.3234
2205, 0417, -0.0009, 1.1022, 0.1290, -0.0387, -0.3659
2203, 0404, -0.0011, 1.0891, 0.1781, -0.0645, -0.3929
2204, 0407, -0.0007, 1.0746, 0.1507, -0.0349, -0.3299
2204, 0406, -0.0007, 1.0959, 0.2031, -0.0715, -0.3539
2204, 0419, -0.0012, 1.0524, 0.1662, -0.0309, -0.3475
2205, 0407, -0.0003, 1.0921, 0.1700, -0.0327, -0.3829
2204, 0422, -0.0010, 1.0777, 0.2165, -0.0363, -0.3609
2206, 0407, -0.0005, 1.0866, 0.1921, -0.0262, -0.3325
2204, 0423, -0.0005, 1.0887, 0.1652, -0.0206, -0.3121
2206, 0420, -0.0004, 1.1044, 0.1314, -0.0204, -0.3524
2204, 0423, -0.0015, 1.1073, 0.2035, -0.0618, -0.3778
2204, 0404, -0.0001, 1.0685, 0.1147, -0.0486, -0.3562
2201, 0407, -0.0011, 1.0760, 0.1668, -0.0434, -0.3552
2206, 0416, -0.0006, 1.1109, 0.1925, -0.0291, -0.3468
2204, 0421, -0.0003, 1.0753, 0.1104, -0.0396, -0.3600
2203, 0420, -0.0007, 1.0663, 0.1848, -0.0519, -0.3552
2204, 0410, -0.0006, 1.0885, 0.1617, -0.0320, -0.3620
2201, 0413, -0.0016, 1.1283, 0.1565, -0.0371, -0.3605
2205, 0425, -0.0000, 1.1073, 0.1872, -0.0313, -0.3308
2203, 0424, -0.0013, 1.1017, 0.1596, -0.0668, -0.3884
2205, 0414, -0.0002, 1.0811, 0.1566, -0.0182, -0.3471
2201, 0421, -0.0015, 1.1173, 0.1607, -0.0604, -0.3559
2205, 0420, -0.0004, 1.1025, 0.1938, -0.0381, -0.3374
2203, 0421, -0.0003, 1.0796, 0.1793, -0.0170, -0.3215
2166, 0507, 0.0026, 1.1050, 0.1619, -0.0147, -0.4648
2220, 0440, -0.0009, 1.0788, 0.2294, -0.0411, -0.3845
2239, 0424, -0.0020, 1.0484, 0.1858, -0.0242, -0.3501
2236, 0374, -0.0024, 1.0697, 0.1549, -0.0824, -0.3774
2234, 0361, -0.0010, 1.0604, 0.1724, -0.0792, -0.3502
2237, 0346, -0.0004, 1.0901, 0.1837, -0.0242, -0.3507
2242, 0336, -0.0003, 1.0949, 0.2044, -0.0168, -0.3845
2241, 0347, -0.0018, 1.0842, 0.2119, -0.0244, -0.3753
2237, 0336, 0.0002, 1.0656, 0.1926, -0.0628, -0.3687
2236, 0370, 0.0008, 1.0801, 0.1598, -0.0329, -0.3656
2238, 0350, 0.0002, 1.1020, 0.1982, -0.0649, -0.3494
2233, 0343, -0.0005, 1.0398, 0.2085, -0.0446, -0.3111
2235, 0319, -0.0001, 1.0931, 0.1776, -0.0559, -0.3198
2231, 0325, 0.0001, 1.1015, 0.1530, -0.0338, -0.3263
2236, 0344, -0.0007, 1.0735, 0.1688, -0.0538, -0.3131
2236, 0329, -0.0015, 1.0525, 0.1480, -0.0620, -0.3191
